ID,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
510198000000,0.01,0.01,0,0.12,0.47,0.32,0.07,0.12,0.01,0.05
510198000000,0,0,0,0.07,0.53,0.33,0.06,0.16,0.02,0.01
510198000000,0.01,0,0,0.08,0.5,0.33,0.07,0.13,0.02,0.03
510198000000,0,0,0,0,0.5,0,0.5,0,0,0
510198000000,0,0.01,0,0.1,0.67,0.16,0.06,0.15,0,0
510201000000,0,0.02,0,0.03,0.25,0.63,0.07,0.14,0.05,0.02
510201000000,0,0,0,0.03,0.23,0.69,0.06,0.14,0.07,0.01
510201000000,0,0.01,0,0.01,0.36,0.59,0.03,0.15,0.06,0.01
510201000000,0,0.02,0,0.02,0.31,0.6,0.04,0.13,0.09,0.01
510201000000,0,0.01,0,0.04,0.32,0.59,0.04,0.1,0.1,0.01
510201000000,0,0.01,0,0.03,0.25,0.65,0.05,0.11,0.09,0.02
510201000000,0,0.01,0,0.02,0.23,0.72,0.01,0.14,0.11,0.01
510201000000,0.01,0.02,0,0.02,0.2,0.71,0.04,0.14,0.13,0
510201000000,0.01,0.02,0,0.02,0.26,0.63,0.05,0.12,0.12,0.01
510207000000,0.01,0,0,0.02,0.39,0.56,0.03,0.18,0.03,0.01
510207000000,0,0,0.02,0.1,0.26,0.54,0.09,0.15,0.03,0.07
510207000000,0.02,0.01,0,0.03,0.42,0.52,0,0.08,0.01,0.02
510210000000,0,0.01,0,0.05,0.19,0.69,0.06,0.17,0.04,0.01
510210000000,0.01,0.02,0,0.05,0.2,0.66,0.06,0.09,0.03,0
510210000000,0.01,0.01,0,0.05,0.21,0.67,0.05,0.13,0.04,0.01
510210000000,0.01,0.01,0,0.06,0.23,0.6,0.1,0.09,0.03,0.01
510210000000,0.01,0.01,0,0.08,0.14,0.69,0.08,0.11,0.02,0.01
510212000000,0.02,0.01,0,0.04,0.18,0.73,0.02,0.13,0,0.01
510212000000,0.03,0.01,0,0.01,0.18,0.75,0.01,0.12,0.01,0.01
510212000000,0.02,0.01,0,0.03,0.17,0.72,0.05,0.13,0.01,0.02
510212000000,0.01,0.01,0,0.03,0.2,0.75,0,0.12,0,0.01
510309000000,0.01,0.01,0.01,0.09,0.18,0.62,0.07,0.13,0.03,0.01
510309000000,0.01,0.02,0.01,0.12,0.4,0.39,0.06,0.11,0,0.03
510313000000,0.01,0.07,0,0.31,0.29,0.23,0.08,0.11,0.01,0.11
510313000000,0,0.09,0,0.42,0.26,0.17,0.06,0.14,0.01,0.17
510313000000,0,0.08,0.01,0.25,0.28,0.31,0.07,0.15,0.01,0.23
510313000000,0,0.07,0.01,0.12,0.08,0.64,0.08,0.1,0.01,0.1
510313000000,0,0.11,0,0.09,0.08,0.64,0.09,0.12,0.01,0.06
510313000000,0.01,0.08,0.01,0.32,0.15,0.36,0.08,0.14,0.01,0.27
510313000000,0,0.05,0,0.57,0.21,0.11,0.05,0.1,0.01,0.48
510313000000,0,0.08,0,0.55,0.18,0.16,0.03,0.1,0.01,0.49
510313000000,0,0.04,0,0.13,0.04,0.74,0.05,0.13,0.01,0.04
510313000000,0,0.07,0,0.63,0.14,0.13,0.03,0.06,0,0.54
510313000000,0,0.01,0,0.35,0.07,0.51,0.05,0.14,0.01,0.27
510313000000,0,0.07,0.01,0.62,0.19,0.07,0.04,0.16,0,0.54
510313000000,0,0.04,0,0.42,0.39,0.1,0.04,0.1,0,0.35
510313000000,0,0.1,0,0.16,0.11,0.54,0.08,0.1,0,0.04
510313000000,0,0.07,0,0.55,0.29,0.06,0.03,0.06,0.01,0.55
510313000000,0,0.08,0.01,0.45,0.26,0.14,0.06,0.1,0,0.34
510313000000,0,0.08,0,0.63,0.16,0.08,0.05,0.1,0,0.6
510313000000,0.01,0.05,0,0.67,0.19,0.06,0.03,0.12,0,0.36
510313000000,0,0.09,0,0.49,0.25,0.12,0.05,0.11,0,0.25
510313000000,0,0.12,0.01,0.19,0.1,0.52,0.07,0.1,0,0.16
510313000000,0,0.06,0,0.27,0.36,0.23,0.07,0.12,0,0.11
510313000000,0,0.02,0,0.2,0.36,0.39,0.04,1,0,0.07
510313000000,0,0.04,0,0.23,0.31,0.36,0.07,0.12,0,0.21
510313000000,0,0.05,0,0.6,0.17,0.13,0.04,0.14,0.01,0.49
510384000000,0,0.03,0.01,0.1,0.63,0.15,0.08,0.1,0.01,0.01
510384000000,0,0.01,0,0.03,0.01,0.92,0.03,0.09,0.02,0.01
510384000000,0,0.11,0,0.08,0.19,0.53,0.08,0.11,0.01,0.04
510384000000,0,0.02,0,0.11,0.17,0.63,0.07,0.12,0.01,0.01
510384000000,0,0.03,0,0.07,0.06,0.79,0.05,0.11,0,0
510384000000,0,0.03,0,0.08,0.1,0.72,0.07,0.16,0.01,0.02
510384000000,0,0.09,0,0.14,0.38,0.23,0.14,0.15,0.01,0.02
510384000000,0,0.02,0,0.15,0.16,0.55,0.11,0.17,0.02,0.01
510384000000,0,0.09,0.01,0.2,0.42,0.19,0.1,0.13,0.01,0.04
510384000000,0,0.04,0.01,0.1,0.21,0.57,0.08,0.15,0.01,0.02
510384000000,0,0.05,0.01,0.08,0.04,0.79,0.04,0.09,0.02,0.04
510384000000,0,0.06,0.01,0.11,0.15,0.55,0.11,0.15,0.02,0.02
510384000000,0,0.04,0,0.1,0.21,0.59,0.06,0.16,0.01,0.01
510384000000,0,0.05,0,0.06,0.19,0.6,0.1,0.13,0.02,0.01
510384000000,0,0.04,0.01,0.14,0.26,0.44,0.11,0.09,0.03,0.03
510384000000,0,0.02,0.01,0.1,0.17,0.62,0.08,0.12,0,0.01
510384000000,0,0.05,0,0.06,0.01,0.83,0.05,0.1,0.01,0.01
510384000000,0,0.02,0,0.14,0.12,0.62,0.09,0.09,0.02,0.01
510384000000,0,0.06,0,0.13,0.26,0.44,0.11,0.11,0.01,0.03
510384000000,0,0.03,0,0.18,0.39,0.3,0.1,0.12,0.01,0.02
510384000000,0,0.04,0,0.1,0.15,0.64,0.07,0.16,0.01,0.01
510384000000,0,0.03,0,0.1,0.16,0.59,0.11,0.13,0.02,0.02
510384000000,0,0.03,0,0.08,0.74,0.08,0.07,0.1,0.01,0.03
510384000000,0,0.05,0.02,0.09,0.09,0.67,0.09,0.12,0.01,0
510384000000,0,0.05,0.01,0.16,0.16,0.52,0.1,0.25,0.01,0.03
510384000000,0,0.05,0,0.13,0.18,0.54,0.09,0.11,0.02,0.03
510384000000,0.01,0.05,0.01,0.09,0.27,0.49,0.09,0.15,0.01,0.02
510036000000,0,0.12,0,0.47,0.29,0.12,0,0,0,0
510039000000,0,0,0,0.02,0.01,0.95,0.02,0.16,0,0
510039000000,0,0,0,0.01,0,0.97,0.02,0.17,0,0
510042000000,0.01,0.01,0,0.01,0.01,0.94,0.02,0.14,0.08,0
510042000000,0,0,0,0,0,0.83,0.17,0,0,0
510042000000,0.01,0.01,0,0.02,0.02,0.93,0.02,0.13,0.06,0.01
510042000000,0,0,0,0.02,0.01,0.93,0.03,0.19,0.05,0.01
510042000000,0,0.02,0,0.02,0.02,0.89,0.04,0.08,0.07,0.02
510042000000,0.01,0.01,0,0.03,0.02,0.89,0.05,0.15,0.03,0.01
510042000000,0,0,0,0,0.01,0.96,0.03,0.13,0.04,0
510042000000,0,0.01,0,0.01,0.03,0.93,0.02,0.14,0.05,0
510042000000,0,0.01,0,0.03,0.03,0.9,0.02,0.12,0.05,0
510042000000,0.01,0.01,0,0.05,0.05,0.86,0.03,0.15,0.03,0.01
510042000000,0,0.01,0,0.04,0.02,0.9,0.02,0.12,0.07,0.01
510042000000,0.01,0.02,0,0.11,0.01,0.84,0.02,0.21,0.04,0.09
510045000000,0,0,0,0.02,0.1,0.76,0.12,0.11,0.05,0
510045000000,0,0.01,0.01,0.02,0.04,0.86,0.06,0.13,0.04,0
510045000000,0.01,0,0,0.04,0.04,0.85,0.07,0.08,0,0.03
510045000000,0,0.01,0,0.03,0.1,0.8,0.05,0.12,0.03,0.02
510045000000,0,0.01,0,0.02,0.09,0.84,0.04,0.18,0.04,0.01
510045000000,0,0.02,0,0.03,0.09,0.77,0.09,0.09,0.03,0.01
510045000000,0,0,0,0,0.22,0.78,0,0.78,0,0
510048000000,0,0,0,0.02,0.76,0.21,0,0.2,0.02,0.01
510048000000,0,0.01,0,0.03,0.72,0.24,0,0.24,0.05,0.01
510048000000,0,0.01,0,0.11,0.51,0.37,0,0.19,0.01,0.09
510048000000,0.02,0,0,0.01,0.68,0.29,0,0.24,0.02,0
510048000000,0,0.01,0.01,0.01,0.87,0.1,0,0.19,0.01,0
510126000000,0,0.14,0,0.22,0.19,0.41,0.04,1,0,0.38
510126000000,0.02,0.63,0.01,0.02,0.02,0.26,0.05,0.01,0.01,0
510126000000,0,0.1,0,0.09,0.07,0.66,0.09,0.23,0.02,0.12
510126000000,0,0.15,0,0.11,0.03,0.63,0.07,0.09,0.02,0.1
510126000000,0,0.18,0,0.15,0.07,0.53,0.07,0.15,0.01,0.13
510126000000,0,0.33,0,0.11,0.04,0.44,0.07,0.11,0.03,0.19
510126000000,0,0.32,0,0.17,0.09,0.38,0.04,0.13,0.02,0.08
510126000000,0,0.14,0.01,0.08,0.07,0.65,0.06,0.12,0.02,0.06
510126000000,0,0.15,0,0.18,0.1,0.49,0.08,0.14,0.01,0.17
510126000000,0.01,0.07,0,0.43,0.07,0.39,0.04,0.16,0.02,0.29
510126000000,0,0.23,0,0.08,0.02,0.63,0.04,0.14,0.02,0.05
510126000000,0,0.12,0,0.08,0.05,0.67,0.08,0.11,0.01,0.04
510126000000,0,0.14,0,0.27,0.23,0.28,0.08,0.13,0.01,0.27
510126000000,0,0.09,0,0.35,0.04,0.47,0.05,0.13,0.01,0.23
510126000000,0,0.42,0,0.06,0.06,0.4,0.06,0.1,0.01,0.1
510126000000,0,0.33,0,0.08,0.03,0.51,0.04,0.15,0.01,0.07
510126000000,0,0.25,0,0.31,0.12,0.25,0.07,0.14,0,0.38
510126000000,0,0.3,0.01,0.18,0.11,0.36,0.05,0.16,0.02,0.11
510126000000,0,0.64,0,0.09,0.11,0.12,0.02,0.06,0.01,0.21
510126000000,0,0.29,0,0.04,0.01,0.6,0.06,0.09,0.03,0.05
510126000000,0,0.12,0,0.1,0.17,0.51,0.08,0.16,0,0.08
510126000000,0,0.17,0,0.22,0.34,0.2,0.07,0.09,0,0.24
510126000000,0,0.58,0,0.08,0.06,0.2,0.07,0.08,0.01,0.2
510126000000,0,0.15,0,0.33,0.28,0.24,0,0,0,0
510126000000,0,0.19,0,0.11,0.18,0.46,0.06,0.12,0.04,0.03
510126000000,0.01,0.32,0,0.14,0.15,0.3,0.08,0.13,0.01,0.23
510126000000,0,0.21,0,0.21,0.12,0.41,0.05,0.16,0.02,0.09
510225000000,0,0.35,0,0.1,0.07,0.41,0.06,0.1,0,0.09
510225000000,0,0.4,0,0.07,0.08,0.38,0.06,0.09,0,0.04
510225000000,0.01,0.39,0,0.04,0.04,0.47,0.05,0.07,0,0.07
510225000000,0,0.45,0,0.08,0.05,0.36,0.05,0.07,0,0.08
510225000000,0,0.21,0,0.17,0.1,0.45,0.06,0.1,0,0.16
510225000000,0,0.04,0,0.06,0.02,0.84,0.05,0.18,0,0.05
510225000000,0,0.03,0,0.07,0.04,0.84,0.02,0.13,0,0.01
510225000000,0,0.07,0,0.23,0.09,0.55,0.06,0.11,0.01,0.07
510225000000,0,0.03,0,0.08,0.03,0.83,0.04,0.15,0,0.01
510225000000,0.01,0.32,0,0.08,0.08,0.46,0.05,0.11,0,0.12
510225000000,0,0.3,0,0.09,0.05,0.5,0.05,0.11,0.01,0.02
510225000000,0.01,0.16,0,0.24,0.15,0.37,0.07,0.15,0,0.2
510225000000,0,0.29,0,0.09,0.11,0.45,0.05,0.09,0.01,0.03
510225000000,0,0.5,0,0.05,0.05,0.33,0.05,0.12,0,0.09
510225000000,0,0.36,0,0.13,0.09,0.37,0.04,0.11,0,0.19
510225000000,0,0.16,0,0.12,0.06,0.61,0.05,0.1,0,0.02
510225000000,0,0.33,0,0.1,0.12,0.4,0.05,0.09,0.01,0.03
510225000000,0,0.06,0,0.09,0.06,0.73,0.06,0.07,0.02,0.03
510225000000,0.01,0.49,0,0.05,0.05,0.35,0.05,0.07,0,0.08
510225000000,0,0.18,0,0.11,0.1,0.55,0.05,0.08,0,0.03
510228000000,0,0,0,0.03,0.21,0.69,0.06,0.19,0.02,0.01
510228000000,0,0.01,0,0.05,0.19,0.65,0.09,0.17,0.03,0.04
510228000000,0,0,0,0.04,0.17,0.7,0.08,0.18,0.03,0.02
510228000000,0,0,0,0.04,0.08,0.8,0.07,0.2,0.02,0.04
510228000000,0,0,0,0.04,0.15,0.67,0.14,0.21,0.01,0.03
510228000000,0,0.01,0,0.04,0.22,0.67,0.06,0.13,0.01,0.02
510231000000,0,0,0,0.04,0.36,0.55,0.04,0.1,0.03,0.02
510318000000,0,0.01,0,0.03,0.11,0.79,0.06,0.14,0.06,0
510321000000,0.01,0.02,0,0.05,0.03,0.88,0.02,0.14,0.01,0.01
510321000000,0,0,0,0.05,0.02,0.87,0.06,0.13,0.01,0.02
510324000000,0,0.03,0,0.03,0.91,0.02,0.03,0.15,0.01,0
510324000000,0,0.02,0,0.04,0.65,0.26,0.02,0.23,0.02,0
510324000000,0,0.03,0,0.07,0.8,0.07,0.03,0.97,0,0
510324000000,0,0.01,0,0,0.88,0.1,0.01,0.21,0.01,0
510324000000,0,0.04,0,0.11,0.82,0.01,0.01,0.15,0,0
510324000000,0,0,0,0,0.93,0.04,0.02,0.15,0.01,0
510324000000,0,0,0,0.81,0.16,0.02,0.01,0.09,0,0.76
510324000000,0,0.01,0,0.27,0.69,0.02,0.01,0.14,0.01,0.24
510324000000,0,0,0,0.01,0.97,0,0.01,0.16,0,0
510324000000,0,0.01,0,0.03,0.93,0.03,0.01,0.13,0.02,0
510324000000,0,0.01,0,0.39,0.58,0.02,0.01,0.11,0.01,0.28
510324000000,0.01,0.03,0,0.01,0.93,0.01,0.02,0.14,0,0
510324000000,0,0.03,0,0.01,0.94,0.01,0.01,0.13,0.01,0.01
510324000000,0.04,0.02,0,0.04,0.48,0.38,0.04,0.04,0.02,0
510324000000,0,0.02,0,0.01,0.95,0.02,0.01,0.24,0.02,0.02
510324000000,0,0.01,0,0.32,0.62,0.02,0.02,0.13,0.01,0.29
510324000000,0.01,0.01,0,0.04,0.83,0.08,0.03,0.11,0,0.03
510324000000,0,0.02,0,0.05,0.11,0.75,0.06,0.11,0.01,0.02
510324000000,0,0.01,0,0.01,0.96,0.02,0.01,0.31,0.01,0
510324000000,0,0.03,0,0.14,0.79,0.02,0.01,0.18,0,0.12
510324000000,0,0.01,0,0,0.96,0.02,0,0.19,0,0
510324000000,0,0.01,0,0.07,0.81,0.07,0.04,0.14,0,0.04
510324000000,0,0.01,0,0.05,0.83,0.07,0.04,0.15,0,0.02
510324000000,0.01,0.05,0,0.08,0.17,0.64,0.05,0.12,0.01,0.06
510402000000,0.01,0.03,0.01,0.1,0.25,0.56,0.06,0.13,0.02,0.04
510402000000,0.01,0.03,0,0.2,0.2,0.49,0.07,0.1,0,0.15
510402000000,0,0.03,0,0.13,0.16,0.59,0.09,0.15,0,0.07
510402000000,0.01,0.01,0,0.15,0.16,0.57,0.1,0.21,0,0.07
510402000000,0,0.04,0,0.11,0.16,0.63,0.07,0.16,0.01,0.07
510402000000,0,0.04,0,0.08,0.19,0.58,0.11,0.12,0.01,0.05
510402000000,0.01,0.02,0,0.07,0.17,0.64,0.09,0.15,0,0.04
510402000000,0.01,0.04,0,0.09,0.09,0.71,0.06,0.09,0.01,0.06
510402000000,0.01,0.03,0,0.07,0.2,0.65,0.05,0.12,0.03,0.02
510402000000,0,0.01,0,0.08,0.23,0.61,0.07,0.18,0,0.02
510402000000,0,0.03,0,0.09,0.12,0.71,0.06,0.11,0.04,0.01
510405000000,0.01,0.03,0,0.33,0.12,0.44,0.07,0.17,0.02,0.12
510405000000,0,0.04,0,0.42,0.07,0.39,0.07,0.12,0.01,0.26
510405000000,0.01,0.01,0,0.42,0.14,0.34,0.09,0.13,0,0.27
510405000000,0.01,0.02,0,0.26,0.12,0.5,0.08,0.14,0.03,0.1
510405000000,0.01,0.02,0,0.3,0.07,0.52,0.08,0.1,0.02,0.2
510405000000,0.02,0,0,0.39,0.13,0.33,0.12,0.15,0.02,0.26
510408000000,0,0,0,0.01,0.04,0.92,0.03,0.17,0.01,0
510408000000,0,0,0,0.01,0.02,0.96,0.01,0.14,0,0
510408000000,0,0.01,0,0.01,0.01,0.96,0.01,0.14,0.01,0
510408000000,0,0,0,0,0.01,0.96,0.03,0.11,0,0
510408000000,0,0.01,0,0.01,0.01,0.96,0.01,0.11,0.01,0
510408000000,0,0,0,0,0,0.98,0.01,0.13,0,0
510408000000,0,0.01,0,0.01,0.03,0.94,0.01,0.11,0,0.01
510408000000,0,0.01,0.01,0,0.04,0.92,0.03,0.09,0,0.01
510408000000,0,0,0,0.02,0.01,0.96,0.01,0.08,0,0
510408000000,0,0,0,0,0,1,0,0,0,0
510081000000,0,0.03,0,0.08,0.47,0.36,0.06,0.2,0.01,0.02
510081000000,0.01,0.02,0,0.08,0.52,0.32,0.06,0.23,0.01,0.02
510081000000,0.01,0.01,0.01,0.11,0.27,0.5,0.08,0.21,0.01,0.05
510081000000,0,0.04,0,0.08,0.57,0.26,0.06,0.22,0.01,0.02
510081000000,0,0,0,0.03,0.85,0.08,0.03,0.18,0.02,0.01
510081000000,0,0.01,0,0.18,0.46,0.28,0.06,0.19,0,0.12
510081000000,0,0.01,0.01,0.07,0.58,0.3,0.04,0.15,0,0.02
510081000000,0,0.04,0,0.05,0.05,0.81,0.05,0.17,0.01,0.02
510081000000,0,0.01,0,0.1,0.73,0.1,0.06,0.12,0.02,0.02
510081000000,0.01,0,0,0.11,0.46,0.35,0.06,0.21,0.01,0.04
510081000000,0,0,0,0.1,0.66,0.17,0.05,0.26,0.01,0.03
510081000000,0,0.04,0,0.06,0.35,0.46,0.09,0.22,0,0.02
510081000000,0,0.03,0,0.05,0.42,0.45,0.05,0.16,0.02,0.01
510081000000,0,0.04,0,0.04,0.34,0.48,0.08,0.2,0.02,0.01
510081000000,0,0.04,0,0.06,0.08,0.75,0.07,0.14,0.01,0.02
510081000000,0,0.02,0,0.05,0.04,0.82,0.07,0.19,0.01,0.02
510081000000,0.01,0.07,0.01,0.1,0.28,0.44,0.1,0.19,0.01,0.03
510081000000,0,0.02,0,0.06,0.06,0.81,0.05,0.14,0.03,0
510081000000,0,0.05,0,0.09,0.08,0.72,0.06,0.15,0.01,0.04
510081000000,0,0.03,0,0.1,0.39,0.41,0.07,0.19,0.01,0.01
510081000000,0,0.02,0,0.08,0.42,0.41,0.06,0.15,0.01,0.01
510081000000,0,0.01,0,0.05,0.71,0.18,0.05,0.23,0.01,0.02
510081000000,0.01,0.03,0.01,0.07,0.29,0.52,0.08,0.18,0,0.02
510081000000,0,0.02,0,0.07,0.4,0.44,0.06,0.17,0.02,0.01
510081000000,0,0.02,0.01,0.07,0.18,0.66,0.06,0.14,0.02,0.01
510081000000,0.01,0.08,0,0.12,0.21,0.46,0.12,0.18,0,0.08
510147000000,0,0.03,0,0.12,0.08,0.72,0.05,0.12,0,0.06
510151000000,0,0.07,0,0.23,0.35,0.32,0.03,0.08,0.01,0.23
510151000000,0,0.04,0,0.16,0.42,0.35,0.02,0.07,0.03,0.1
510151000000,0,0.1,0.01,0.23,0.37,0.18,0.1,0.14,0,0.1
510151000000,0,0.04,0,0.23,0.38,0.31,0.02,0.09,0.02,0.2
510151000000,0,0.04,0,0.21,0.39,0.33,0.02,0.08,0.05,0.14
510156000000,0,0.01,0,0.27,0.07,0.62,0.02,0.09,0.01,0.13
510156000000,0,0,0,0.26,0.09,0.6,0.05,0.13,0,0.15
510156000000,0,0.01,0,0.33,0.09,0.55,0.02,0.13,0,0.2
510159000000,0,0.01,0,0.02,0.02,0.93,0.02,0.16,0.07,0
510159000000,0,0,0,0.02,0.01,0.94,0.01,0.17,0.01,0
510159000000,0.01,0,0.01,0.01,0.01,0.94,0.02,0.19,0.02,0
510159000000,0.01,0.01,0,0.02,0.01,0.94,0.01,0.14,0.02,0
510159000000,0,0,0,0.02,0.02,0.94,0.03,0.13,0.02,0
510162000000,0,0.01,0,0.06,0.1,0.74,0.09,0.13,0.03,0.02
510162000000,0,0.01,0,0.06,0.05,0.81,0.07,0.14,0.03,0.01
510162000000,0,0,0,0.04,0.05,0.82,0.08,0.12,0.03,0.01
510162000000,0,0.01,0,0.04,0.09,0.81,0.06,0.11,0.06,0
510162000000,0,0,0,0.07,0.05,0.81,0.07,0.13,0.04,0.01
510162000000,0.01,0.01,0.01,0.04,0.07,0.8,0.07,0.15,0,0.01
510162000000,0,0.01,0,0.05,0.07,0.82,0.06,0.1,0.06,0.01
510162000000,0,0,0,0.03,0.06,0.86,0.04,0.13,0.05,0.01
510165000000,0,0.01,0,0.04,0.22,0.68,0.04,0.13,0.02,0.02
510165000000,0,0.01,0,0.05,0.13,0.74,0.07,0.2,0.02,0.03
510165000000,0,0.01,0,0.06,0.2,0.68,0.05,0.12,0.03,0.01
510165000000,0,0.01,0,0.06,0.16,0.74,0.03,0.11,0.03,0.01
510258000000,0.01,0.01,0,0.07,0.18,0.7,0.03,0.12,0,0.04
510258000000,0.01,0.01,0,0.07,0.06,0.77,0.09,0.15,0.01,0.04
510261000000,0.01,0.01,0,0.04,0.1,0.78,0.05,0.13,0.02,0
510261000000,0.01,0.01,0,0.04,0.08,0.84,0.03,0.13,0.01,0.01
510261000000,0.02,0.01,0,0.07,0.09,0.73,0.08,0.19,0.01,0.02
510261000000,0.01,0.01,0,0.05,0.12,0.76,0.05,0.14,0.02,0
510264000000,0.01,0.05,0,0.13,0.46,0.25,0.1,0.11,0.01,0.04
510264000000,0,0.04,0,0.1,0.39,0.39,0.08,0.12,0,0.03
510264000000,0,0.02,0,0.06,0.47,0.39,0.05,0.09,0.03,0
510264000000,0,0.01,0,0.13,0.66,0.15,0.05,0.11,0.01,0.08
510264000000,0,0.04,0,0.18,0.51,0.18,0.09,0.03,0.01,0.05
510264000000,0,0.05,0,0.14,0.53,0.25,0.03,0.16,0.02,0.09
510264000000,0,0.03,0,0.17,0.59,0.13,0.08,0.18,0.01,0.07
510264000000,0,0.02,0.01,0.13,0.49,0.3,0.05,0.14,0.02,0.02
510264000000,0,0.01,0,0.13,0.56,0.25,0.05,0.11,0,0.08
510264000000,0.01,0.02,0.01,0.11,0.18,0.61,0.08,0.03,0.02,0.05
510264000000,0,0.03,0,0.22,0.53,0.14,0.07,0.15,0,0.13
510264000000,0,0,0,0.03,0.94,0.02,0.01,0.23,0.03,0
510264000000,0,0.05,0,0.17,0.47,0.25,0.05,0.12,0.02,0.06
510264000000,0,0.01,0.01,0.18,0.47,0.25,0.08,0.06,0,0.14
510264000000,0.01,0.01,0.01,0.27,0.51,0.14,0.06,0.07,0.01,0.22
510264000000,0.01,0.03,0.01,0.14,0.56,0.16,0.1,0.14,0.01,0.07
510264000000,0,0,0,0.04,0.9,0.02,0.04,0.16,0,0.01
510264000000,0,0.03,0,0.08,0.38,0.48,0.03,0.11,0.03,0
510264000000,0,0,0,0.09,0.84,0.02,0.04,0.15,0,0.05
510264000000,0.01,0.04,0,0.17,0.35,0.35,0.08,0.14,0.01,0.05
510337000000,0.01,0.01,0,0.05,0.04,0.85,0.06,0.19,0.01,0.01
510337000000,0.01,0.01,0,0.03,0.03,0.91,0.03,0.13,0.04,0.01
510339000000,0.01,0.01,0,0.08,0.02,0.85,0.04,0.14,0,0.05
510339000000,0,0,0,0.07,0.02,0.89,0.02,0.09,0.01,0.02
510339000000,0,0,0,0.03,0.03,0.88,0.06,0.12,0.01,0.01
510339000000,0,0.01,0,0.06,0.03,0.85,0.06,0.13,0.01,0.01
510339000000,0.01,0,0.01,0.02,0.01,0.91,0.04,0.09,0,0
510339000000,0,0.01,0,0.08,0.01,0.88,0.03,0.09,0.02,0.01
510339000000,0,0.01,0,0.11,0.01,0.86,0.02,0.08,0,0.08
510339000000,0.02,0,0,0.11,0.02,0.83,0.02,0.07,0.01,0.05
510339000000,0.01,0.01,0,0.12,0.01,0.79,0.05,0.08,0.01,0.06
510339000000,0,0.01,0.01,0.05,0.02,0.9,0.02,0.08,0.01,0.02
510339000000,0.01,0,0,0.14,0.02,0.8,0.03,0.14,0.01,0.03
510339000000,0,0.02,0,0.26,0.04,0.67,0.02,0.13,0.01,0.08
510339000000,0,0.01,0,0.13,0.01,0.83,0.02,0.1,0.01,0.04
510339000000,0.01,0.01,0,0.07,0.02,0.86,0.03,0.09,0,0.03
510339000000,0,0.02,0,0.21,0.03,0.7,0.04,0.07,0.01,0.05
510339000000,0,0.02,0,0.21,0.02,0.7,0.04,0.08,0.01,0.06
510339000000,0.01,0.01,0,0.11,0,0.83,0.04,0.14,0,0.04
510339000000,0,0.01,0,0.15,0.01,0.8,0.03,0.08,0.01,0.04
510339000000,0,0.03,0,0.25,0.01,0.67,0.04,0.07,0.01,0.16
510339000000,0.02,0.01,0.01,0.25,0.01,0.69,0.01,0.07,0,0.21
510339000000,0,0.03,0,0.31,0.03,0.58,0.04,0.08,0,0.17
510339000000,0,0.01,0,0.06,0.02,0.87,0.03,0.12,0.02,0.01
510339000000,0.01,0.01,0.01,0.08,0.04,0.79,0.05,0.15,0.01,0.05
510342000000,0,0,0,0,0,1,0,0.05,0,0
510027000000,0,0.08,0,0.42,0.13,0.32,0.05,0.11,0.01,0.48
510027000000,0.01,0.11,0,0.16,0.05,0.61,0.06,0.15,0.02,0.23
510027000000,0.01,0.06,0,0.55,0.11,0.22,0.05,0.12,0.01,0.61
510027000000,0,0.05,0,0.52,0.06,0.31,0.05,0.18,0.01,0.55
510027000000,0.01,0.08,0,0.33,0.28,0.25,0.04,0.09,0.01,0.54
510027000000,0.01,0.04,0,0.54,0.05,0.34,0.03,0.1,0.01,0.48
510027000000,0,0.09,0,0.15,0.07,0.63,0.05,0.12,0.01,0.17
510027000000,0.01,0.09,0,0.7,0.12,0.06,0.02,0.14,0,0.76
510027000000,0,0.11,0.01,0.33,0.13,0.38,0.04,0.18,0.01,0.39
510027000000,0,0.05,0,0.07,0.01,0.8,0.07,0.13,0.01,0.13
510027000000,0,0.11,0,0.36,0.18,0.31,0.04,0.19,0.02,0.27
510027000000,0,0.08,0,0.47,0.13,0.27,0.04,0.21,0.03,0.27
510027000000,0.01,0.12,0,0.2,0.13,0.48,0.06,0.13,0,0.33
510027000000,0,0.05,0,0.1,0.02,0.74,0.09,0.1,0.01,0.07
510027000000,0,0.08,0,0.05,0.01,0.79,0.07,0.09,0.04,0.03
510027000000,0.01,0.13,0,0.18,0.17,0.46,0.05,0.08,0.01,0.35
510027000000,0,0.14,0,0.17,0.08,0.52,0.09,0.12,0.01,0.24
510027000000,0,0.07,0,0.16,0.05,0.65,0.07,0.13,0.04,0.09
510027000000,0,0.06,0,0.04,0.03,0.78,0.08,0.09,0.01,0.06
510027000000,0.01,0.02,0,0.73,0.12,0.09,0.02,0.36,0.01,0.59
510027000000,0,0.06,0,0.05,0.02,0.81,0.06,0.07,0.02,0.05
510027000000,0,0.1,0,0.43,0.22,0.2,0.04,0.18,0.03,0.3
510027000000,0,0.1,0,0.32,0.1,0.43,0.05,0.12,0.03,0.19
510027000000,0,0.07,0,0.12,0.05,0.71,0.05,0.1,0.06,0.06
510027000000,0,0.09,0,0.14,0.06,0.65,0.05,0.13,0.06,0.09
510027000000,0,0.08,0,0.35,0.17,0.33,0.07,0.12,0.03,0.2
